YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202004,145784,884180,4,2.46,"S","WILBURN",33.9145,-87.0327,3354870,871962
202004,145784,884188,1,1.5,"NNE","GOOD HOPE",34.12,-86.86,347200,8651600
202004,145784,884188,2,1.67,"NNE","GOOD HOPE",34.1202,-86.8541,347212,8651246
202004,145784,884188,3,1.34,"NE","GOOD HOPE",34.1155,-86.8559,346930,8651354
202004,145784,884188,4,1.22,"NNE","GOOD HOPE",34.1171,-86.8652,347026,8651912
202004,145784,884190,1,1.49,"SSW","SOMERVILLE",34.45,-86.81,3427000,8648600
202004,145784,884190,2,1.4,"SSW","SOMERVILLE",34.4503,-86.8052,3427018,8648312
202004,145784,884190,3,1.44,"WSW","FURNEY XRDS",34.4447,-86.8045,3426682,8648270
202004,145784,884190,4,1.9,"SSW","SOMERVILLE",34.4452,-86.8144,3426712,8648864
202004,145784,884191,1,.69,"S","HIGH PT",34.57,-85.6,3434200,8536000
202004,145784,884191,2,1.45,"ESE","HIGH PT",34.5744,-85.5755,3434464,8534530
202004,145784,884191,3,1.09,"ENE","HIGH PT",34.5874,-85.5831,3435244,8534986
202004,145784,884191,4,.37,"WNW","HIGH PT",34.5818,-85.6062,3434908,8536372
202004,145806,875781,1,6,"SW","GLENALLEN",37.2586,-90.1072,3715516,906432
202004,145806,875781,2,0,"SW","ZALMA",37.15,-90.08,379000,904800
202004,145806,875783,1,0,"E","ADVANCE",37.1,-89.92,376000,8955200
202004,145806,875784,1,0,"N","PERRYVILLE",37.72,-89.87,3743200,8952200
202004,145806,875784,2,1,"SE","PERRYVILLE",37.7098,-89.8571,3742588,8951426
202004,145806,875785,1,1,"SE","PERRYVILLE",37.7098,-89.8571,3742588,8951426
202004,145806,875786,1,0,"E","UNIONTOWN",37.62,-89.72,3737200,8943200
202004,145806,875787,1,0,"N","SIKESTON",36.88,-89.58,3652800,8934800
202004,145806,875787,2,2.5,"ENE","MINER",36.9139,-89.4882,3654834,8929292
202004,145806,875788,1,5.11,"NNE","BENNETT",36.8,-90.97,3648000,9058200
202004,145806,875793,1,6.18,"NNW","STRINGTOWN",36.83,-90.63,3649800,9037800
202004,145806,875794,1,0,"W","CHARLESTON",36.92,-89.33,3655200,8919800
202004,145806,875796,1,1,"NW","CAPE GIRARDEAU",37.3102,-89.5429,3718612,8932574
202004,145806,875796,2,3,"NE","CAPE GIRARDEAU",37.3307,-89.4914,3719842,8929484
202004,145806,875799,1,0,"N","MILLERSVILLE",37.43,-89.8,3725800,8948000
202004,145806,875799,2,0,"N","FRUITLAND",37.45,-89.65,3727000,8939000
202004,145806,875800,1,3,"NW","CAPE GIRARDEAU",37.3307,-89.5686,3719842,8934116
202004,145806,875801,1,0,"N","FROHNA",37.63,-89.63,3737800,8937800
202004,145806,875801,2,0,"N","ALTENBURG",37.63,-89.58,3737800,8934800
202004,145806,880673,1,2,"N","MARBLE HILL",37.329,-89.97,3719740,8958200
202004,145806,880673,2,2,"E","MARBLE HILL",37.3,-89.9336,3718000,8956016
202004,145806,880673,3,2,"S","MARBLE HILL",37.2711,-89.97,3716266,8958200
202004,145806,880673,4,2,"W","MARBLE HILL",37.3,-90.0064,3718000,90384
202004,145807,875829,1,.89,"NW","WATAUGA",36.69,-81.94,3641400,8156400
202004,145808,875831,1,1.38,"N","LUTTRELL",35.67,-84.53,3540200,8431800
202004,145808,875832,1,.89,"NE","EAST CLEVELAND",35.19,-84.84,3511400,8450400
202004,145808,875833,1,1.82,"ENE","HARRISBURG",35.88,-83.44,3552800,8326400
202004,145809,875835,1,1.7,"E","TOMOTLA",35.13,-83.95,357800,8357000
202004,145814,875875,1,.49,"NW","FLINT",32.2055,-95.3553,3212330,9521318
202004,145814,875876,1,1.01,"E","PEACEFUL VLY",32.3011,-95.3028,3218066,9518168
202004,145814,875877,1,.63,"S","BOSTICK",32.3711,-95.268,3222266,9516080
202004,145814,875878,1,1.86,"NNW","WHITEHOUSE",32.2527,-95.2371,3215162,9514226
202004,145814,875878,2,1.57,"NW","WHITEHOUSE",32.248,-95.2365,3214880,9514190
202004,145814,875878,3,1.54,"NW","WHITEHOUSE",32.2485,-95.2347,3214910,9514082
202004,145814,875878,4,1.84,"NNW","WHITEHOUSE",32.2528,-95.2365,3215168,9514190
202004,145814,875879,1,1.58,"ENE","LONGVIEW HGTS",32.5048,-94.6536,3230288,9439216
202004,145814,875879,2,1.55,"E","LONGVIEW HGTS",32.5037,-94.6537,3230222,9439222
202004,145814,875879,3,1.73,"E","LONGVIEW HGTS",32.5034,-94.6506,3230204,9439036
202004,146330,884345,1,.26,"ENE","POLLARDS CORNER",33.6208,-82.2756,3337248,8216536
202004,146330,884346,1,1.8,"SE","BATH",33.31,-82.16,3318600,829600
202004,146342,884443,1,2.39,"WNW","KILLIAN",34.14,-80.99,348400,8059400
202004,146342,884444,1,2.07,"N","STATE PARK",34.11,-80.98,346600,8058800
202004,146342,884445,1,1.5,"SSE","BLYTHEWOOD",34.2,-80.96,3412000,8057600
202004,146342,884446,1,2.82,"NNW","JEFFERSON",34.69,-80.39,3441400,8023400
202004,146342,884447,1,3.45,"N","RIDGEWAY",34.35,-80.95,3421000,8057000
202004,146342,884448,1,2.2,"NE","ELGIN",34.19,-80.77,3411400,8046200
202004,146344,879299,1,3.29,"ESE","NILES",48.27,-99.28,4816200,9916800
202004,146352,879332,1,7.68,"SW","MAYPORT NAS",30.33,-81.52,3019800,8131200
202004,146352,879333,1,6.56,"W","MAYPORT NAS",30.4,-81.53,3024000,8131800
202004,146352,879334,1,3.28,"SSE","BRUNSWICK",31.14,-81.47,318400,8128200
202004,146352,879335,1,5.15,"NNE","BRUNSWICK",31.25,-81.47,3115000,8128200
202004,146352,879336,1,1.18,"E","MCKINNON ARPT",31.15,-81.38,319000,8122800
202004,146352,879337,1,4.99,"SW","BEVERLY BEACH",29.57,-81.19,2934200,8111400
202004,146353,879338,1,2.07,"N","OCALA WEST",29.25,-82.13,2915000,827800
202004,146354,879339,1,0,"N","MAYPORT NAS",30.4,-81.42,3024000,8125200
202004,146354,879465,1,6.01,"NW","BEVERLY BEACH",29.6693,-81.2126,2940158,8112756
202004,146361,879418,1,2.13,"W","MOORES FERRY",38.1645,-83.6587,389870,8339522
202004,146361,879418,2,2.14,"W","MOORES FERRY",38.1646,-83.6587,389876,8339522
202004,146361,879418,3,2.11,"W","MOORES FERRY",38.1647,-83.6583,389882,8339498
202004,146361,879418,4,2.12,"W","MOORES FERRY",38.1646,-83.6583,389876,8339498
202004,146374,879463,1,2.82,"N","WAIKOLOA VILLAGE",19.9707,-155.7766,1958242,15546596
202004,146374,879463,2,5.31,"SW","NAALEHU",19.0223,-155.6338,191338,15538028
202004,146374,879464,1,.62,"E","POMOHO",21.5209,-158.0405,2131254,1582430
202004,146374,879464,2,.15,"E","HONOULIULI",21.3699,-158.0277,2122194,1581662
202004,146375,879468,1,4.22,"WSW","OOKALA",19.9946,-155.3392,1959676,15520352
202004,146375,879468,2,4.76,"SW","VOLCANO",19.3666,-155.2762,1921996,15516572
202004,146375,879469,1,.66,"S","NAHIKU",20.8204,-156.0998,2049224,1565988
202004,146375,879469,2,.23,"E","KIPAHULU",20.6502,-156.0664,2039012,1563984
202004,146375,879470,1,1.82,"W","KAHUKU",21.6816,-157.9782,2140896,15758692
202004,146375,879470,2,1.63,"WSW","VILLAGE PARK",21.3882,-158.052,2123292,1583120
202004,146375,879471,1,2.73,"NW","HAMOA",20.742,-156.0151,2044520,156906
202004,146375,879471,2,2.17,"NE","MAKENA",20.6894,-156.4035,2041364,15624210
202004,146375,879472,1,1.51,"WSW","NAHIKU",20.8203,-156.1209,2049218,1567254
202004,146375,879472,2,1.69,"WNW","KAUPO",20.6375,-156.1449,2038250,1568694
202004,146375,879473,1,3.94,"NNW","ANAHOLA",22.1703,-159.3289,2210218,15919734
202004,146375,879473,2,.73,"NNW","HANAPEPE",21.9302,-159.6032,2155812,15936192
202004,146375,879474,1,1.17,"N","HANAMAULU",21.997,-159.3703,2159820,15922218
202004,146375,879474,2,.55,"NW","WAIMEA KAUAI",21.9755,-159.6861,2158530,15941166
202004,146375,879475,1,.54,"SSW","WAIANAPANAPA SP",20.7729,-156.0034,2046374,156204
202004,146375,879475,2,3.26,"W","NUU",20.6363,-156.23,2038178,15613800
202004,146375,879476,1,.54,"WSW","I KIHEI",20.7683,-156.4582,2046098,15627492
202004,146375,879476,2,.59,"WSW","I KIHEI",20.7683,-156.4589,2046098,15627534
202004,146375,879476,3,.6,"WSW","I KIHEI",20.7674,-156.4589,2046044,15627534
202004,146375,879476,4,.53,"WSW","I KIHEI",20.7679,-156.4579,2046074,15627474
202004,146377,879478,1,2.27,"W","HAWI",20.2297,-155.8651,2013782,15551906
202004,146377,879478,2,2.74,"SSW","PAPAALOA",19.9319,-155.2319,1955914,15513914
202004,146377,879480,1,1.54,"ESE","HOOKIPA BP",20.9193,-156.3491,2055158,15620946
202004,146377,879480,2,2.28,"NNW","KIPAHULU",20.6822,-156.0777,2040932,1564662
202004,146377,879481,1,1.43,"SE","NAHIKU",20.8155,-156.0843,2048930,1565058
202004,146377,879481,2,2,"NW","KAUPO",20.6534,-156.1382,2039204,1568292
202004,146377,879482,1,.87,"SSW","KAMILOIKI",21.3085,-157.6856,2118510,15741136
202004,146377,879482,2,3.82,"SW","SCHOFIELD BARRACKS",21.4629,-158.1141,2127774,1586846
202004,146377,879483,1,4.77,"SW","PAPAIKOU",19.7305,-155.1511,1943830,1559066
202004,146377,879483,2,6.9,"SE","HAWAIIAN OCEAN VW EST",19.0133,-155.7014,19798,15542084
202004,146377,879484,1,3.32,"N","WAIKOLOA VILLAGE",19.9776,-155.7868,1958656,15547208
202004,146377,879484,2,3.69,"ESE","CAPTAIN COOK",19.468,-155.8649,1928080,15551894
202004,146377,880096,1,1.73,"N","NIU VALLEY",21.325,-157.7322,2119500,15743932
202004,146377,880096,2,3.68,"SW","PUNALUU",21.561,-157.939,2133660,15756340
202004,146380,879528,1,.53,"W","KINGSTON",40.38,-74.61,4022800,7436600
202004,146380,879529,1,.69,"S","FLAGTOWN",40.51,-74.68,4030600,7440800
202004,146380,879530,1,.69,"S","PROSPECT PLAINS",40.31,-74.47,4018600,7428200
202004,146380,879531,1,.69,"S","JEFFERSON",39.74,-75.22,3944400,7513200
202004,146380,879532,1,2.74,"WSW","KINGWOOD",40.4489,-75.0643,4026934,753858
202004,146380,879534,1,.69,"S","GRIGGSTOWN",40.44,-74.62,4026400,7437200
202004,146380,879535,1,.85,"SE","FLORENCE",40.1109,-74.8093,406654,7448558
202004,146380,879536,1,0,"N","GLOUCESTER CITY",39.9,-75.12,3954000,757200
202004,146380,879537,1,1.05,"W","DEANS",40.4,-74.54,4024000,7432400
202004,146380,879538,1,2.34,"NE","WATCHUNG",40.6516,-74.4456,4039096,7426736
202004,146380,879539,1,1.59,"W","HAINESPORT",39.98,-74.86,3958800,7451600
202004,146380,879540,1,.69,"S","BEVERLY",40.06,-74.9,403600,7454000
202004,146380,879541,1,2.02,"ESE","CHERRY HILL",39.9086,-74.9849,3954516,7459094
202004,146380,879542,1,.53,"E","RANCOCAS WOODS",40.02,-74.87,401200,7452200
202004,146380,879543,1,.87,"ESE","CENTERTON",39.9963,-74.8643,3959778,7451858
202004,146380,879544,1,1.26,"ENE","EDISON",40.53,-74.38,4031800,7422800
202004,146380,879545,1,1.36,"SSE","CENTERTON",39.9817,-74.8706,3958902,7452236
202004,146380,879546,1,0,"N","ALLENTOWN",40.18,-74.58,4010800,7434800
202004,146380,879547,1,1.59,"E","HAINESPORT",39.98,-74.8,3958800,7448000
202004,146380,879548,1,.6,"SSW","ASBURY PARK",40.2128,-74.0262,4012768,741572
202004,146380,879549,1,.87,"SW","ASBURY PARK",40.21,-74.03,4012600,741800
202004,146380,879550,1,.52,"E","MARTINSVILLE",40.6,-74.56,4036000,7433600
202004,146380,879551,1,0,"N","PENNSVILLE",39.65,-75.52,3939000,7531200
202004,146380,879552,1,0,"N","FRIENDSHIP",39.73,-75.47,3943800,7528200
202004,146380,879553,1,.87,"SW","SALEM",39.56,-75.48,3933600,7528800
202004,146380,879554,1,1.6,"W","GREENWICH",39.4,-75.36,3924000,7521600
202004,146380,879555,1,0,"N","BRIDGETON",39.43,-75.23,3925800,7513800
202004,146380,879556,1,1.27,"ESE","MILLVILLE",39.39,-75.01,3923400,75600
202004,146380,879557,1,.87,"NW","NEW ITALY",39.48,-74.96,3928800,7457600
202004,146380,879558,1,0,"N","LAUREL LAKE",39.33,-75.03,3919800,751800
202004,146380,879559,1,0,"N","LAUREL LAKE",39.33,-75.03,3919800,751800
202004,146380,879560,1,.35,"N","PORT NORRIS",39.2551,-75.0306,3915306,751836
202004,146380,879562,1,0,"N","GLOUCESTER CITY",39.9,-75.12,3954000,757200
202004,146380,879563,1,.87,"NW","MORRISVILLE",39.99,-75.04,3959400,752400
202004,146380,879564,1,3.98,"WSW","HANCOCKS BRIDGE",39.48,-75.54,3928800,7532400
202004,146380,879565,1,.69,"S","SEWELL",39.76,-75.15,3945600,759000
202004,146380,879567,1,.87,"SW","WEST CARTERET",40.57,-74.24,4034200,7414400
202004,146380,879568,1,1.26,"ENE","KEYPORT",40.44,-74.2,4026400,7412000
202004,146380,879569,1,.53,"W","TOMS RIVER ARPT",39.93,-74.29,3955800,7417400
202004,146380,879570,1,.87,"NE","SEASIDE HGTS",39.94,-74.07,3956400,744200
202004,146380,879571,1,3.45,"N","BARNEGAT LIGHT",39.8,-74.12,3948000,747200
202004,146380,879572,1,2.14,"SSW","ISLAND BEACH",39.85,-74.09,3951000,745400
202004,146380,879573,1,.53,"W","HARVEY CEDARS",39.7,-74.14,3942000,748400
202004,147536,888366,1,5.32,"ENE","SHOTTSVILLE",34.29,-88.04,3417400,882400
202004,147536,888367,1,2.89,"W","CARROLLTON",33.27,-88.15,3316200,889000
202004,147536,888368,1,0,"N","GORDO",33.32,-87.9,3319200,8754000
202004,147536,888371,1,6.2,"SE","STERLING",33.49,-87.5,3329400,8730000
202004,147536,888372,1,3.6,"NW","SAMANTHA",33.46,-87.66,3327600,8739600
202004,147536,888375,1,1.15,"W","PROVIDENCE",33.72,-87.35,3343200,8721000
202004,147536,888376,1,5.4,"WSW","TAYLORS FERRY",33.4965,-87.2847,3329790,8717082
202004,147536,888377,1,.58,"W","PALOS",33.65,-87.06,3339000,873600
202004,147536,888378,1,1.5,"SSW","LINN CROSSING",33.65,-86.98,3339000,8658800
202004,147536,888379,1,0,"N","ONEONTA",33.95,-86.47,3357000,8628200
202004,147536,888380,1,1.14,"E","WALNUT GROVE",34.07,-86.28,344200,8616800
202004,147536,888381,1,2.96,"E","SLACKLAND",34.1352,-85.7786,348112,8546716
202004,147536,888382,1,3.25,"NNE","LEONARD",34.24,-85.79,3414400,8547400
202004,147536,888383,1,2.21,"WNW","HAYDEN",33.8967,-86.8029,3353802,8648174
202004,147536,888383,2,1.51,"NE","NYOTA",33.8621,-86.7282,3351726,8643692
202004,147536,888383,3,2.59,"NNW","CLARENCE",34.1143,-86.4484,346858,8626904
202004,147536,888383,4,4.17,"NNW","BLOUNTSVILLE",34.1388,-86.5968,348328,8635808
202004,147536,888384,1,1.14,"E","BLANCHE",34.37,-85.58,3422200,8534800
202004,147536,889531,1,3.25,"NNE","LEONARD",34.24,-85.79,3414400,8547400
202004,147536,889532,1,0,"N","NEW MOON",34.38,-85.52,3422800,8531200
202004,147536,889533,1,0,"N","GAINESVILLE",32.82,-88.17,3249200,8810200
202004,147536,889537,1,7.12,"NNE","SNODDY",33.13,-87.85,337800,8751000
202004,147536,889540,1,2.22,"NW","FOX",33.29,-87.5,3317400,8730000
202004,147536,889543,1,0,"N","GARDENDALE",33.65,-86.82,3339000,8649200
202004,147536,889546,1,.72,"ENE","(TCL)TUSCALOOSA ARPT",33.2243,-87.6086,3313458,8736516
202004,147536,889546,2,1.52,"S","VETERANS HOSPITAL",33.158,-87.579,339480,8734740
202004,147536,889546,3,.92,"NNW","COTTONDALE",33.1929,-87.4538,3311574,8727228
202004,147536,889546,4,2.53,"NNW","HOLT JCT",33.2515,-87.5226,3315090,8731356
202004,147536,889550,1,5.78,"E","JASPER WALKER CO ARP",33.86,-87.17,3351600,8710200
202004,147536,889550,2,1.56,"SW","GAMBLE",33.8667,-87.352,3352002,8721120
202004,147536,889550,3,2.08,"SW","MC CULLUM",33.7993,-87.3562,3347958,8721372
202004,147536,889550,4,3.52,"NNW","CORDOVA",33.7989,-87.1975,3347934,8711850
202004,147536,889554,1,0,"N","TRUSSVILLE",33.62,-86.62,3337200,8637200
202004,147536,889555,1,0,"N","SPRINGVILLE",33.77,-86.47,3346200,8628200
202004,147536,889563,1,0,"N","GRAYSVILLE",33.63,-86.97,3337800,8658200
202004,147536,889563,2,6.35,"WSW","WELLER",33.2922,-87.2503,3317532,8715018
202004,147536,889563,3,3.6,"SE","MC CALLA",33.29,-86.98,3317400,8658800
202004,147536,889563,4,2.85,"NNW","COOLEY",33.5096,-86.6435,3330576,8638610
202004,147536,889573,1,0,"N","MILLBROOK",32.48,-86.37,3228800,8622200
202004,147536,889574,1,0,"N","ANNISTON",33.65,-85.83,3339000,8549800
202004,147536,889575,1,0,"N","JACKSONVILLE",33.82,-85.77,3349200,8546200
202004,147536,889576,1,0,"N","PIEDMONT",33.92,-85.6,3355200,8536000
202004,147536,889577,1,0,"N","MONTGOMERY",32.38,-86.3,3222800,8618000
202004,147536,889578,1,0,"N","SYLACAUGA",33.17,-86.25,3310200,8615000
202004,147536,889579,1,6.41,"W","WARE",32.45,-86.16,3227000,869600
202004,147536,889580,1,1.38,"S","EAST TALLASEE",32.51,-85.88,3230600,8552800
202004,147536,889581,1,0,"N","NOTASULGA",32.57,-85.67,3234200,8540200
202004,147536,889582,1,0,"N","AUBURN",32.62,-85.47,3237200,8528200
202004,147536,889719,1,2.5,"NNW","SLACKLAND",34.1652,-85.8397,349912,8550382
202004,147536,889719,2,3.16,"NW","POPE",34.0991,-85.6726,345946,8540356
202004,147536,889719,3,1.47,"N","FARILL",34.2713,-85.4781,3416278,8528686
202004,147536,889719,4,.41,"NNE","FIRESTONE",34.2856,-85.6674,3417136,8540044
202004,147536,889722,1,.97,"NNE","IVALEE",34.0431,-86.1137,342586,866822
202004,147536,889722,2,2.1,"W","(GAD)GADSDEN ARPT",33.9697,-86.1166,3358182,866996
202004,147536,889722,3,1.01,"E","ORD",33.9774,-85.9626,3358644,8557756
202004,147536,889722,4,.89,"S","AGRICOLA",34.0372,-85.9816,342232,8558896
202004,147536,889723,1,.9,"SW","FAIRFAX",32.79,-85.19,3247400,8511400
202004,147536,889724,1,0,"N","SMITHS STATION",32.53,-85.08,3231800,854800
202004,147536,889725,1,0,"N","PHENIX CITY",32.47,-85,3228200,8500
202004,147536,889726,1,2.38,"SSE","NEEDMORE",31.87,-85.93,3152200,8555800
202004,147536,889727,1,1.78,"NW","EUFAULA",31.8951,-85.1747,3153706,8510482
202004,147538,891924,1,0,"N","ELLERSLIE",32.63,-84.8,3237800,8448000
202004,147538,891925,1,1.5,"NNE","FORRESTVILLE",34.29,-85.14,3417400,858400
202004,147538,891926,1,.9,"NW","JULIETTE",33.11,-83.81,336600,8348600
202004,147538,891927,1,1.16,"E","WRIGHTSVILLE",32.73,-82.7,3243800,8242000
202004,147538,891928,1,1.5,"SSE","OAK MTN",32.73,-84.71,3243800,8442600
202004,147538,891930,1,.58,"W","IDEAL",32.37,-84.19,3222200,8411400
202004,147538,891931,1,.69,"N","SHACK",32.36,-84.95,3221600,8457000
202004,147538,891934,1,1.88,"ENE","FIVE POINTS",32.29,-83.89,3217400,8353400
202004,147538,891936,1,2.72,"NW","ALAMO",32.18,-82.81,3210800,8248600
202004,147538,891939,1,2.24,"NE","CEDAR CROSSING",32.04,-82.37,322400,8222200
202004,147538,891940,1,3.65,"SSW","NEW BRANCH",32.03,-82.27,321800,8216200
202004,147538,891941,1,0,"N","NEW BRANCH",32.08,-82.25,324800,8215000
202004,147538,891942,1,4.1,"E","GRAYS LANDING",31.97,-82.36,3158200,8221600
202004,147538,891945,1,.57,"W","MORGANTON",34.87,-84.24,3452200,8414400
202004,147538,891947,1,.69,"N","MC CAYSVILLE",34.99,-84.37,3459400,8422200
202004,147538,891948,1,1.49,"NNE","MADOLA",34.97,-84.42,3458200,8425200
202004,147538,891949,1,0,"N","MC CAYSVILLE",34.98,-84.37,3458800,8422200
202004,147538,891951,1,.69,"S","WINDY RIDGE",34.91,-84.28,3454600,8416800
202004,147538,891953,1,1.85,"ESE","COOSA",34.24,-85.32,3414400,8519200
202004,147538,891954,1,.9,"SW","FORRESTVILLE",34.26,-85.16,3415600,859600
202004,147538,891955,1,.57,"E","ROSWELL",34.02,-84.36,341200,8421600
202004,147538,891957,1,.9,"NE","WEST BREMEN",33.76,-85.14,3345600,858400
202004,147538,891958,1,.57,"W","BUCHANAN",33.8,-85.19,3348000,8511400
202004,147538,891959,1,1.5,"NNW","DRAKETOWN",33.84,-85.06,3350400,853600
202004,147538,891960,1,2.37,"NNW","VILLA RICA",33.76,-84.94,3345600,8456400
202004,147538,891962,1,0,"N","VILLA RICA",33.73,-84.92,3343800,8455200
202004,147538,891963,1,2.15,"NNW","VILLA RICA",33.76,-84.93,3345600,8455800
202004,147538,891965,1,2.37,"NNW","VILLA RICA",33.76,-84.94,3345600,8456400
202004,147538,891967,1,2.3,"W","WINSTON",33.73,-84.86,3343800,8451600
202004,147538,891968,1,.9,"SW","DOUGLASVILLE",33.74,-84.76,3344400,8445600
202004,147538,891969,1,.44,"WNW","SHACK",32.3534,-84.9565,3221204,8457390
202004,147538,891970,1,.62,"NE","DAHLONEGA",34.537,-83.9731,3432220,8358386
202004,147540,887507,1,1.07,"N","DALTON",34.7853,-84.9532,3447118,8457192
202004,147540,887507,2,1.21,"NNW","DALTON",34.7849,-84.9613,3447094,8457678
202004,147540,887507,3,1.78,"NNW","DALTON",34.795,-84.9574,3447700,8457444
202004,147540,887507,4,1.7,"W","FILLMORE",34.7953,-84.9495,3447718,8456970
202004,147540,887509,1,1.53,"E","ROCKY FACE",34.8005,-85.0031,3448030,85186
202004,147540,887509,2,1.64,"E","ROCKY FACE",34.7958,-85.0015,3447748,8590
202004,147540,887509,3,2.14,"E","ROCKY FACE",34.7958,-84.9927,3447748,8459562
202004,147540,887509,4,2.09,"E","ROCKY FACE",34.8011,-84.9932,3448066,8459592
202004,147540,887510,1,1.06,"SSE","DALTON",34.756,-84.9423,3445360,8456538
202004,147540,887510,2,.93,"SSE","DALTON",34.7568,-84.9464,3445408,8456784
202004,147540,887510,3,1.48,"S","DALTON",34.7487,-84.9477,3444922,8456862
202004,147540,887510,4,1.78,"SSE","DALTON",34.7457,-84.9398,3444742,8456388
202004,147540,887515,1,1.14,"NNW","CALLAWAY MILL",34.8459,-85.055,3450754,853300
202004,147540,887515,2,1.4,"S","GORDON SPGS",34.8098,-84.973,3448588,8458380
202004,147540,887515,3,1.61,"SSE","GORDON SPGS",34.8076,-84.9622,3448456,8457732
202004,147540,887515,4,2.14,"SE","VARNELL",34.8801,-84.941,3452806,8456460
202004,147540,887515,5,1.41,"S","VARNELL",34.8797,-84.9672,3452782,8458032
202004,147540,887515,6,1.77,"N","CALLAWAY MILL",34.8554,-85.0537,3451324,853222
202004,147540,887517,1,2.15,"SSE","GORDON SPGS",34.8,-84.96,3448000,8457600
202004,147540,887517,2,2.09,"S","GORDON SPGS",34.8002,-84.9641,3448012,8457846
202004,147540,887517,3,1.9,"S","GORDON SPGS",34.8026,-84.9665,3448156,8457990
202004,147540,887517,4,1.69,"S","GORDON SPGS",34.8058,-84.9657,3448348,8457942
202004,147540,887517,5,1.83,"SSE","GORDON SPGS",34.8044,-84.9617,3448264,8457702
202004,147540,887517,6,1.95,"SSE","GORDON SPGS",34.8038,-84.9571,3448228,8457426
202004,147540,887518,1,1.47,"N","CALLAWAY MILL",34.851,-85.0457,3451060,852742
202004,147540,887518,2,2.14,"N","CALLAWAY MILL",34.8608,-85.0461,3451648,852766
202004,147540,887518,3,1.78,"WSW","VARNELL",34.8869,-84.997,3453214,8459820
202004,147540,887518,4,2.07,"SSW","VARNELL",34.8743,-84.9889,3452458,8459334
202004,145784,884193,1,1.49,"SSE","FT PAYNE ISBELL ARPT",34.45,-85.71,3427000,8542600
202004,145784,884193,2,1.61,"SSE","FT PAYNE ISBELL ARPT",34.4495,-85.7066,3426970,8542396
202004,145784,884193,3,1.57,"NE","FT PAYNE",34.4459,-85.7104,3426754,8542624
202004,145784,884193,4,1.54,"NE","FT PAYNE",34.4478,-85.7136,3426868,8542816
202004,145784,884194,1,1.38,"S","FT PAYNE ISBELL ARPT",34.45,-85.72,3427000,8543200
202004,145784,884194,2,1.26,"S","FT PAYNE ISBELL ARPT",34.4519,-85.7175,3427114,8543050
202004,145784,884194,3,1.18,"S","FT PAYNE ISBELL ARPT",34.453,-85.7194,3427180,8543164
202004,145784,884194,4,1.38,"S","FT PAYNE ISBELL ARPT",34.4502,-85.7232,3427012,8543392
202004,145784,884199,1,1.49,"SSW","SOMERVILLE",34.45,-86.81,3427000,8648600
202004,145784,884199,2,1.01,"W","FURNEY XRDS",34.4508,-86.7978,3427048,8647868
202004,145784,884199,3,1.03,"WSW","FURNEY XRDS",34.4439,-86.7965,3426634,8647790
202004,145784,884199,4,1.87,"SSW","SOMERVILLE",34.4455,-86.8142,3426730,8648852
202004,145784,884200,1,.69,"S","COLLINSVILLE",34.26,-85.87,3415600,8552200
202004,145784,884200,2,1.09,"SE","COLLINSVILLE",34.2585,-85.857,3415510,8551420
202004,145784,884200,3,1.48,"S","COLLINSVILLE",34.2488,-85.8659,3414928,8551954
202004,145784,884200,4,1.23,"SSW","COLLINSVILLE",34.2535,-85.8778,3415210,8552668
202004,145784,884201,1,.78,"ESE","WILHITES",34.3162,-86.8871,3418972,8653226
202004,145784,884201,2,.55,"SSE","WILHITES",34.3122,-86.898,3418732,8653880
202004,145784,884201,3,.94,"S","WILHITES",34.3065,-86.8974,3418390,8653844
202004,145784,884201,4,1.31,"SE","WILHITES",34.305,-86.8859,3418300,8653154
202004,145784,884202,1,2.15,"SSE","STAMP",34.55,-85.72,3433000,8543200
202004,145784,884202,2,2.2,"SSE","STAMP",34.5507,-85.7151,3433042,8542906
202004,145784,884202,3,2.68,"SSE","STAMP",34.5441,-85.7122,3432646,8542732
202004,145784,884202,4,2.75,"SSE","STAMP",34.5414,-85.7179,3432484,8543074
202004,145784,884203,1,1.33,"WNW","FT PAYNE",34.44,-85.75,3426400,8545000
202004,145784,884203,2,1.73,"SSE","HENAGAR",34.4456,-85.7735,3426736,8546410
202004,145784,884203,3,1.81,"NE","HUGES MILL",34.4393,-85.7785,3426358,8546710
202004,145784,884203,4,1.32,"WNW","FT PAYNE",34.4362,-85.7519,3426172,8545114
202004,145784,884204,1,3.49,"ESE","LITTLE NEW YORK",34.37,-86.12,3422200,867200
202004,145784,884204,2,3.04,"S","POPLAR SPGS",34.3761,-86.1265,3422566,867590
202004,145784,884204,3,2.86,"ESE","LITTLE NEW YORK",34.3682,-86.132,3422092,867920
202004,145784,884204,4,3.62,"ESE","LITTLE NEW YORK",34.3646,-86.1193,3421876,867158
202004,145784,884206,1,.69,"S","SKIRUM",34.31,-85.97,3418600,8558200
202004,145784,884206,2,.35,"SSE","SKIRUM",34.3157,-85.9667,3418942,8558002
202004,145784,884206,3,.77,"SSE","SKIRUM",34.3107,-85.9625,3418642,8557750
202004,145784,884206,4,.83,"S","SKIRUM",34.3081,-85.9678,3418486,8558068
